subject,Coherence (%),Correct (1) / Incorrect (0),RT (s),blkNum
66670,10,1,0.717,29
66670,5,0,0.896,29
66670,40,1,0.516,29
66670,5,0,0.877,29
66670,40,1,0.485,29
66670,0,1,1.407,29
66670,0,1,0.908,29
66670,10,1,1.251,29
66670,0,0,1.738,29
66670,10,1,1.109,29
66670,0,1,0.695,29
66670,10,1,0.789,29
66670,40,1,0.637,29
66670,0,1,0.986,29
66670,5,1,1.467,29
66670,40,0,1.507,29
66670,0,0,1.242,30
66670,10,1,0.963,30
66670,40,1,1.044,30
66670,40,1,1.701,30
66670,40,1,2.112,30
66670,40,1,0.81,30
66670,5,1,3.279,30
66670,5,1,2.233,30
66670,5,1,1.257,30
66670,5,0,3.676,30
66670,40,1,0.978,30
66670,40,1,0.797,30
66670,10,1,0.92,30
66670,0,0,0.756,30
66670,40,1,1.583,30
66670,40,1,3.515,30
66670,40,1,1.444,30
66670,0,1,0.801,30
66670,0,0,0.751,30
66670,0,0,0.304,30
66670,10,1,0.328,30
66670,0,0,0.97,30
66670,0,1,0.435,30
66670,0,1,0.585,30
66670,40,1,0.651,30
66670,10,1,1.178,30
66670,10,1,2.643,30
66670,10,1,1.445,30
66670,10,0,1.68,30
66670,5,1,0.357,30
66670,10,1,0.561,30
66670,0,1,0.648,30
66670,0,0,1.119,30
71329,0,1,1.199,22
71329,10,0,0.738,22
71329,40,1,0.601,22
71329,5,1,0.774,22
71329,5,1,0.71,22
71329,0,1,0.558,22
71329,40,1,0.582,22
71329,0,0,1.007,22
71329,10,0,0.686,22
71329,5,1,0.78,22
71329,10,0,0.88,22
71329,0,1,0.849,22
71329,10,1,0.678,22
71329,10,1,1.567,22
71329,40,1,0.594,22
71329,0,1,1.46,22
71329,10,0,1.526,22
71329,40,1,0.702,22
71329,10,1,0.713,22
71329,10,1,0.915,22
71329,40,1,0.663,22
71329,10,1,0.612,22
71329,0,1,0.518,22
71329,0,0,0.541,22
71329,0,0,0.747,22
71329,40,1,0.471,22
71329,5,0,1.282,22
71329,0,0,0.477,22
71329,5,0,0.434,22
71329,0,1,0.46,22
71329,5,0,0.459,22
71329,40,0,0.455,22
71329,10,1,0.603,22
71329,0,1,0.712,22
71329,40,1,0.567,22
71329,5,1,1.013,22
71329,40,1,0.609,22
71329,0,0,1.035,22
71329,10,1,0.62,22
71329,0,1,0.851,22
71329,0,0,0.651,22
71329,0,0,0.596,22
71329,10,1,0.73,22
71329,10,1,0.652,22
71329,40,1,0.668,22
71329,0,1,0.842,22
71329,0,0,1.521,23
71329,0,0,0.715,23
71329,0,1,1.286,23
71329,10,1,0.712,23
71329,0,0,0.796,23
71329,5,1,0.564,23
71329,10,1,0.628,23
71329,10,1,0.601,23
71329,40,0,0.623,23
71329,0,1,0.819,23
71329,40,1,0.548,23
71329,10,1,0.61,23
71329,40,1,0.603,23
71329,5,0,0.795,23
71329,0,0,0.644,23
71329,0,1,0.702,23
71329,40,1,0.863,23
71329,10,0,1.03,23
71329,40,1,0.552,23
71329,0,1,1.586,23
71329,10,0,0.575,23
71329,10,0,0.545,23
71329,5,0,0.51,23
71329,0,0,0.652,23
71329,5,1,0.556,23
71329,40,1,0.679,23
71329,40,1,0.587,23
71329,5,1,0.841,23
71329,10,1,0.566,23
71329,40,1,0.595,23
71329,10,0,0.989,23
71329,10,1,0.646,23
71329,10,1,1.68,23
71329,5,0,0.628,23
71329,40,1,0.633,23
71329,5,1,0.741,23
71329,10,1,0.759,23
71329,10,0,0.834,23
71329,10,0,0.779,23
71329,5,1,0.773,23
71329,10,1,0.638,23
71329,5,0,0.667,23
71329,5,1,0.668,23
71329,5,1,0.744,23
71329,40,1,0.51,23
71329,0,1,2.206,24
71329,10,1,0.601,24
71329,5,0,0.725,24
71329,0,0,0.64,24
71329,5,0,1.469,24
71329,0,0,0.55,24
71329,5,1,1.132,24
71329,40,1,0.626,24
71329,10,1,0.867,24
71329,10,1,0.607,24
71329,10,1,0.751,24
71329,10,1,0.552,24
71329,5,1,0.534,24
71329,0,0,0.563,24
71329,40,1,0.606,24
71329,5,1,0.649,24
71329,40,1,0.57,24
71329,5,1,0.614,24
71329,5,1,0.782,24
71329,40,1,0.771,24
71329,10,0,0.856,24
71329,40,1,0.506,24
71329,0,0,0.523,24
71329,5,1,0.536,24
71329,40,1,0.601,24
71329,10,1,0.542,24
71329,0,1,1.039,24
71329,10,1,0.558,24
71329,10,1,0.532,24
71329,40,1,0.46,24
71329,10,1,0.5,24
71329,0,0,0.529,24
71329,10,1,0.53,24
71329,40,1,0.39,24
71329,0,0,0.437,24
71329,40,1,0.52,24
71329,10,1,0.635,24
71329,5,1,0.592,24
71329,5,1,0.711,24
71329,10,1,0.614,24
71329,0,0,0.747,24
71329,5,0,0.629,24
71329,0,1,0.517,24
71329,0,1,0.646,24
71329,40,1,0.568,24
71329,40,1,0.684,24
71329,40,1,0.56,24
71329,10,1,0.49,24
71329,40,1,0.487,24
71329,40,1,0.499,24
71329,5,0,0.547,24
71329,10,1,1.075,25
71329,40,1,0.587,25
71329,40,1,0.538,25
71329,10,0,0.842,25
71329,5,1,0.556,25
71329,40,1,0.557,25
71329,40,1,0.48,25
71329,40,1,0.524,25
71329,10,1,0.66,25
71329,10,1,0.96,25
71329,0,0,0.859,25
71329,40,1,0.657,25
71329,40,1,0.702,25
71329,5,1,0.872,25
71329,40,1,0.834,25
71329,40,1,0.477,25
71329,5,1,0.784,25
71329,40,1,0.55,25
71329,40,1,0.591,25
71329,10,0,0.763,25
71329,10,1,0.616,25
71329,10,0,0.463,25
71329,5,1,0.498,25
71329,5,1,0.805,25
71329,40,1,0.657,25
71329,10,1,0.775,25
71329,5,0,0.795,25
71329,10,0,0.709,25
71329,5,1,0.483,25
71329,5,0,0.694,25
71329,0,1,0.648,25
71329,0,0,0.422,25
71329,5,1,0.436,25
71329,5,0,0.521,25
71329,5,0,0.62,25
71329,5,1,1.026,25
71329,10,1,0.94,25
71329,40,1,0.575,25
71329,10,1,0.883,25
71329,0,1,1.763,25
71329,5,1,2.042,25
71329,5,1,1.453,25
71329,5,0,1.691,25
71329,5,1,1.492,25
71329,10,0,0.969,25
71329,0,1,0.965,26
71329,40,1,0.671,26
71329,40,1,0.536,26
71329,10,1,0.891,26
71329,5,1,0.727,26
71329,10,1,1.017,26
71329,5,1,0.995,26
71329,0,1,0.986,26
71329,40,1,0.619,26
71329,10,1,0.572,26
71329,5,1,0.799,26
71329,0,1,0.707,26
71329,0,1,0.683,26
71329,5,1,0.604,26
71329,40,1,0.778,26
71329,0,1,0.87,26
71329,0,1,1.815,26
71329,5,0,0.909,26
71329,40,1,0.821,26
71329,5,1,0.578,26
71329,0,1,0.613,26
71329,0,1,0.613,26
71329,10,0,3.257,26
71329,40,1,0.595,26
71329,0,1,0.602,26
71329,0,1,0.725,26
71329,10,0,1.165,26
71329,40,1,0.613,26
71329,40,1,1.042,26
71329,10,1,0.741,26
71329,0,1,0.699,26
71329,5,0,0.713,26
71329,5,0,0.48,26
71329,0,1,0.578,26
71329,5,1,0.792,26
71329,0,0,0.928,26
71329,0,1,0.654,26
71329,5,1,0.644,26
71329,0,1,0.558,26
71329,40,1,0.562,26
71329,5,0,0.563,26
71329,10,1,0.749,26
71329,10,1,0.674,26
71329,0,1,0.646,26
71329,5,0,0.79,26
71329,10,1,0.535,26
71329,5,1,0.73,26
71329,5,0,1.139,27
71329,0,1,0.834,27
71329,40,1,0.566,27
71329,40,1,0.474,27
71329,10,1,0.649,27
71329,10,1,0.545,27
71329,0,0,0.787,27
71329,40,1,0.607,27
71329,0,1,0.746,27
71329,40,1,0.652,27
71329,10,1,0.865,27
71329,40,1,0.542,27
71329,10,1,0.777,27
71329,0,0,0.659,27
71329,0,0,2.098,27
71329,10,1,0.735,27
71329,40,1,0.758,27
71329,10,1,0.946,27
71329,10,1,0.865,27
71329,5,1,0.815,27
71329,0,1,1.108,27
71329,5,0,0.995,27
71329,40,1,0.631,27
71329,5,1,0.859,27
71329,5,1,0.67,27
71329,5,0,0.83,27
71329,0,0,0.921,27
71329,10,1,1.501,27
71329,10,1,1.183,27
71329,40,1,0.66,27
71329,10,1,0.785,27
71329,10,1,0.824,27
71329,10,0,0.636,27
71329,5,0,0.543,27
71329,5,1,0.957,27
71329,40,1,0.694,27
71329,5,1,0.834,27
71329,0,1,0.767,27
71329,40,1,0.688,27
71329,40,1,0.57,27
71329,40,1,0.504,27
71329,10,1,0.488,27
71329,0,1,0.867,27
71329,10,1,0.766,27
71329,0,0,0.702,27
71329,5,1,0.584,27
71329,40,1,1.159,28
71329,0,1,1.144,28
71329,40,1,0.669,28
71329,40,1,0.586,28
71329,0,0,2.699,28
71329,40,1,0.63,28
71329,40,1,0.607,28
71329,0,1,0.726,28
71329,5,1,0.691,28
71329,40,1,0.596,28
71329,40,1,0.491,28
71329,40,1,0.476,28
71329,5,0,0.794,28
71329,10,0,0.766,28
71329,0,1,0.887,28
71329,40,1,0.682,28
71329,5,1,0.929,28
71329,40,1,0.754,28
71329,5,0,1.585,28
71329,5,0,0.909,28
71329,40,0,0.464,28
71329,10,1,0.769,28
71329,10,0,2.226,28
71329,0,0,1.009,28
71329,40,1,0.584,28
71329,5,1,0.603,28
71329,40,1,0.633,28
71329,10,1,1.022,28
71329,5,1,0.813,28
71329,0,0,0.905,28
71329,0,0,1.077,28
71329,40,1,3.265,28
71329,5,1,2.276,28
71329,10,1,0.779,28
71329,0,0,0.57,28
71329,10,1,0.856,28
71329,5,0,1.001,28
71329,0,1,1.203,28
71329,40,1,0.876,28
71329,40,1,1.172,29
71329,5,1,0.767,29
71329,0,0,0.742,29
71329,0,0,0.788,29
71329,10,1,0.65,29
71329,5,1,0.634,29
71329,0,0,0.53,29
71329,40,1,0.723,29
71329,0,0,1.018,29
71329,10,0,0.742,29
71329,0,0,0.723,29
71329,0,0,0.553,29
71329,5,1,0.665,29
71329,0,0,0.666,29
71329,5,0,0.668,29
71329,5,1,0.521,29
71329,40,1,0.589,29
71329,0,1,0.533,29
71329,5,1,0.517,29
71329,5,1,0.748,29
71329,40,1,0.608,29
71329,5,0,0.873,29
71329,0,0,1.031,29
71329,40,1,0.573,29
71329,40,1,0.619,29
71329,10,0,0.693,29
71329,10,1,0.574,29
71329,40,1,0.627,29
71329,5,1,0.833,29
71329,5,1,0.578,29
71329,5,1,0.895,29
71329,5,0,0.812,29
71329,0,1,0.696,29
71329,0,1,0.749,29
71329,5,1,0.705,29
71329,0,0,0.512,29
71329,40,1,0.637,29
71329,5,0,1.312,29
71329,10,1,0.578,29
71329,0,1,0.843,29
71329,5,1,0.471,29
71329,40,1,0.374,29
71329,0,0,0.326,29
71329,0,1,0.463,29
71329,0,0,0.389,29
71329,5,1,0.517,29
71329,10,1,0.571,29
71329,0,0,0.516,29
71329,40,1,1.346,30
71329,10,1,0.874,30
71329,40,1,0.588,30
71329,10,1,0.754,30
71329,0,1,0.704,30
71329,10,1,0.623,30
71329,0,0,0.845,30
71329,0,0,0.794,30
71329,5,1,0.737,30
71329,5,1,0.689,30
71329,5,1,0.524,30
71329,40,1,0.498,30
71329,5,0,0.59,30
71329,40,1,0.471,30
71329,0,0,0.782,30
71329,10,1,0.702,30
71329,0,0,0.475,30
71329,10,0,0.458,30
71329,0,1,0.384,30
71329,0,0,0.577,30
71329,0,1,0.394,30
71329,5,0,0.528,30
71329,40,1,0.364,30
71329,10,0,0.665,30
71329,10,1,0.648,30
71329,0,0,0.49,30
71329,40,1,0.435,30
71329,5,0,0.447,30
71329,0,0,0.518,30
71329,40,1,0.556,30
71329,10,1,0.536,30
71329,0,0,0.839,30
71329,0,1,0.666,30
71329,0,1,0.818,30
71329,10,1,0.819,30
71329,0,0,0.651,30
71329,10,1,0.688,30
71329,10,1,0.965,30
71329,0,0,0.653,30
71329,10,0,0.604,30
71329,10,0,0.453,30
71329,5,0,0.967,30
71329,10,1,0.939,30
71329,40,1,0.676,30
71329,10,1,0.764,30
71329,10,0,0.874,30
71329,40,1,0.458,30
71329,40,1,0.599,30
71737,10,1,0.923,22
71737,10,1,0.854,22
71737,10,0,1.904,22
71737,10,1,1.227,22
71737,0,0,1.727,22
71737,5,1,1.595,22
71737,5,1,1.135,22
71737,40,1,0.758,22
71737,10,1,1.207,22
71737,10,1,1.462,22
71737,40,1,0.686,22
71737,10,1,0.79,22
71737,40,1,0.661,22
71737,0,1,0.902,22
71737,40,1,0.631,22
71737,10,1,1.168,22
71737,40,1,0.629,22
71737,5,1,1.151,22
71737,5,1,2.99,22
71737,0,0,3.159,22
71737,0,1,2.29,22
71737,10,1,0.87,22
71737,10,1,1.958,22
71737,40,1,0.814,22
71737,0,1,1.287,22
71737,5,1,1.03,22
71737,5,0,2.607,22
71737,40,1,0.681,22
71737,5,1,0.918,22
71737,40,1,0.599,22
71737,5,1,0.879,22
71737,10,1,1.631,22
71737,10,1,0.974,22
71737,40,1,0.719,22
71737,5,1,2.262,22
71737,10,1,1.899,23
71737,0,0,1.255,23
71737,40,1,0.658,23
71737,10,1,1.07,23
71737,40,1,0.695,23
71737,40,1,0.646,23
71737,10,1,0.984,23
71737,10,1,1.053,23
71737,10,1,1.366,23
71737,0,1,3.279,23
71737,40,1,0.806,23
71737,0,1,2.448,23
71737,5,0,2.301,23
71737,10,1,0.931,23
71737,5,0,1.662,23
71737,5,1,0.977,23
71737,0,0,3.638,23
71737,40,1,0.642,23
71737,0,1,2.855,23
71737,40,1,0.599,23
71737,40,1,0.622,23
71737,5,1,1.031,23
71737,10,1,0.855,23
71737,0,0,1.143,23
71737,40,1,0.618,23
71737,40,1,0.639,23
71737,40,1,0.685,23
71737,5,1,1.99,23
71737,0,1,1.478,23
71737,10,1,0.702,23
71737,0,0,1.766,23
71737,5,1,0.803,23
71737,40,1,0.638,23
71737,0,0,0.814,23
71737,10,1,1.027,24
71737,10,1,1.086,24
71737,5,1,0.702,24
71737,10,1,0.965,24
71737,40,1,0.759,24
71737,5,1,1.991,24
71737,10,1,0.813,24
71737,0,1,1.831,24
71737,5,1,1.143,24
71737,0,0,2.006,24
71737,40,1,0.699,24
71737,40,1,0.702,24
71737,5,1,1.526,24
71737,0,1,1.341,24
71737,0,0,0.759,24
71737,0,1,2.129,24
71737,5,1,1.951,24
71737,5,0,1.102,24
71737,0,1,3.618,24
71737,40,1,0.686,24
71737,5,0,1.054,24
71737,5,1,2.795,24
71737,5,1,1.701,24
71737,40,1,0.878,24
71737,10,1,1.886,24
71737,40,1,0.703,24
71737,5,1,1.983,24
71737,5,1,2.455,24
71737,10,1,1.31,24
71737,40,1,0.717,24
71737,5,1,1.695,24
71737,40,1,0.678,24
71737,5,1,2.079,24
71737,10,1,1.178,25
71737,10,1,1.958,25
71737,0,1,3.238,25
71737,10,0,2.023,25
71737,40,1,0.627,25
71737,0,0,3.142,25
71737,0,0,2.698,25
71737,0,1,3.011,25
71737,40,1,0.677,25
71737,40,1,0.615,25
71737,10,1,0.95,25
71737,5,1,3.158,25
71737,10,1,3.376,25
71737,0,1,2.957,25
71737,5,1,3.015,25
71737,0,1,2.478,25
71737,5,1,1.27,25
71737,10,1,1.574,25
71737,10,1,1.181,25
71737,0,1,2.382,25
71737,40,1,0.783,25
71737,5,1,3.374,25
71737,5,1,0.79,25
71737,5,0,2.031,25
71737,5,1,1.363,26
71737,40,1,0.599,26
71737,10,1,1.422,26
71737,0,0,1.806,26
71737,5,1,0.761,26
71737,40,1,0.622,26
71737,0,1,1.991,26
71737,40,1,0.637,26
71737,40,1,0.567,26
71737,10,1,1.119,26
71737,40,1,0.669,26
71737,10,1,1.144,26
71737,5,1,0.943,26
71737,10,1,1.102,26
71737,5,1,1.671,26
71737,10,1,1.286,26
71737,40,1,0.655,26
71737,5,1,0.998,26
71737,10,1,0.968,26
71737,0,0,1.198,26
71737,0,1,1.691,26
71737,0,1,2.189,26
71737,0,1,1.054,26
71737,5,1,2.616,26
71737,10,1,1.582,26
71737,0,1,2.095,26
71737,0,0,2.23,26
71737,0,0,2.827,26
71737,40,1,0.707,26
71737,10,1,0.478,26
71737,0,1,2.287,26
71737,5,1,1.302,26
71737,0,0,2.191,26
71737,5,1,0.97,27
71737,40,1,0.567,27
71737,40,1,0.495,27
71737,5,1,1.254,27
71737,10,1,1.222,27
71737,10,1,1.462,27
71737,5,0,2.91,27
71737,40,1,0.691,27
71737,5,1,3.35,27
71737,40,1,0.703,27
71737,5,0,1.687,27
71737,40,1,0.715,27
71737,5,1,1.614,27
71737,40,1,1.118,27
71737,0,0,1.912,27
71737,0,1,1.379,27
71737,0,0,1.582,27
71737,40,1,0.658,27
71737,40,1,0.575,27
71737,10,1,0.838,27
71737,5,1,2.919,27
71737,10,1,0.943,27
71737,5,0,1.759,27
71737,0,1,0.913,27
71737,5,1,2.335,27
71737,40,1,0.719,27
71737,0,1,1.671,27
71737,40,1,0.695,27
71737,0,1,2.319,27
71737,10,1,0.951,27
71737,5,0,2.542,27
71737,10,1,1.202,27
71737,10,1,1.164,28
71737,5,1,0.727,28
71737,40,1,0.598,28
71737,5,1,1.126,28
71737,5,1,0.952,28
71737,5,1,0.861,28
71737,0,0,1.406,28
71737,10,1,1.051,28
71737,40,1,0.91,28
71737,10,1,2.077,28
71737,40,1,0.718,28
71737,0,1,2.207,28
71737,5,1,1.471,28
71737,10,1,2.119,28
71737,40,1,0.695,28
71737,10,1,1.078,28
71737,10,1,0.727,28
71737,10,1,1.088,28
71737,0,1,2.318,28
71737,10,1,0.648,28
71737,40,1,0.67,28
71737,5,1,0.839,28
71737,5,1,1.358,28
71737,5,0,1.886,28
71737,0,0,1.939,28
71737,10,1,1.753,28
71737,5,1,1.103,28
71737,40,1,0.686,28
71737,5,1,1.646,28
71737,10,1,0.79,28
71737,40,1,0.599,28
71737,0,0,2.438,28
71737,40,1,0.579,28
71737,0,1,1.142,28
71737,40,1,0.902,28
71737,40,1,0.663,28
71737,0,0,1.278,28
71737,10,1,2.403,29
71737,5,1,0.909,29
71737,0,1,1.893,29
71737,10,0,1.654,29
71737,5,1,1.034,29
71737,10,1,0.774,29
71737,5,1,1.67,29
71737,40,1,0.551,29
71737,5,1,0.949,29
71737,5,1,0.573,29
71737,10,1,0.719,29
71737,40,1,0.519,29
71737,40,1,0.568,29
71737,5,0,1.695,29
71737,40,1,0.553,29
71737,40,1,0.575,29
71737,40,1,0.526,29
71737,5,1,1.79,29
71737,0,0,1.487,29
71737,10,1,0.666,29
71737,5,1,2.35,29
71737,10,1,0.974,29
71737,40,1,0.742,29
71737,10,1,0.766,29
71737,0,0,2.054,29
71737,40,1,0.531,29
71737,10,1,0.718,29
71737,10,1,0.742,29
71737,40,1,0.67,29
71737,0,0,2.407,29
71737,0,0,1.378,29
71737,5,1,2.113,29
71737,10,1,0.599,29
71737,0,0,3.871,29
71737,0,0,2.147,29
71737,5,1,0.883,30
71737,5,0,1.11,30
71737,5,1,1.274,30
71737,5,0,0.743,30
71737,10,1,1.769,30
71737,10,1,1.367,30
71737,5,1,0.966,30
71737,10,1,2.255,30
71737,5,1,1.141,30
71737,10,1,1.654,30
71737,10,1,1.247,30
71737,5,1,1.246,30
71737,0,1,2.197,30
71737,10,1,1.238,30
71737,0,0,1.247,30
71737,10,1,1.347,30
71737,5,1,2.374,30
71737,40,1,0.847,30
71737,10,1,1.127,30
71737,5,1,1.278,30
71737,40,1,0.678,30
71737,40,1,0.631,30
71737,10,1,0.999,30
71737,10,1,1.005,30
71737,40,1,0.638,30
71737,10,1,0.656,30
71737,40,1,0.79,30
71737,5,1,1.543,30
71737,5,1,1.766,30
71737,0,0,0.686,30
71737,5,1,0.658,30
71737,5,1,0.806,30
71737,0,0,1.647,30
71737,10,1,1.275,30
71737,0,0,2.055,30
75445,40,1,1.011,22
75445,0,1,7.033,22
75445,10,1,5.178,22
75445,0,0,1.59,22
75445,0,0,0.841,22
75445,0,0,1.529,22
75445,10,0,2.084,22
75445,10,1,0.827,22
75445,0,0,6.168,22
75445,10,0,2.783,22
75445,40,1,0.849,22
75445,40,1,0.972,22
75445,0,1,1.106,23
75445,0,0,1.285,23
75445,5,1,0.626,23
75445,10,0,2.325,23
75445,40,1,0.696,23
75445,40,1,0.907,23
75445,5,0,3.214,23
75445,5,1,0.721,23
75445,5,0,3.493,23
75445,40,1,0.65,23
75445,40,1,0.811,23
75445,0,1,2.382,23
75445,0,1,2.178,23
75445,40,1,0.839,23
75445,5,0,2.173,23
75445,5,1,0.762,23
75445,10,1,2.094,23
75445,10,1,1.276,23
75445,10,1,5.102,23
75445,0,0,1.42,23
75445,10,1,0.823,23
75445,40,1,0.753,23
75445,10,1,6.007,23
75445,10,1,1.117,23
75445,0,1,5.061,23
75445,10,1,0.957,24
75445,5,1,1.131,24
75445,40,0,2.709,24
75445,40,1,0.786,24
75445,0,1,0.691,24
75445,10,0,1.877,24
75445,5,1,1.003,24
75445,5,1,1.302,24
75445,10,1,3.415,24
75445,5,0,0.959,24
75445,0,1,2.733,24
75445,0,1,6.646,24
75445,10,0,1.974,24
75445,10,1,0.825,24
75445,0,1,2.016,24
75445,40,1,0.939,24
75445,10,0,2.685,24
75445,0,1,0.747,24
75445,5,0,1.94,24
75445,0,1,0.912,24
75445,40,1,0.781,24
75445,0,1,1.267,24
75445,40,1,0.911,24
75445,10,0,1.989,24
75445,40,1,0.737,24
75445,5,0,3.049,24
75445,10,1,0.921,24
75445,10,1,0.795,25
75445,10,1,0.542,25
75445,40,1,0.701,25
75445,40,1,0.808,25
75445,5,1,1.802,25
75445,40,1,0.861,25
75445,10,1,4.311,25
75445,10,1,0.877,25
75445,0,1,3.258,25
75445,40,1,1.406,25
75445,0,1,3.402,25
75445,0,0,2.362,25
75445,0,1,2.034,25
75445,5,1,1.66,25
75445,10,1,4.867,25
75445,40,1,0.853,25
75445,10,1,1.343,25
75445,5,0,1.011,25
75445,0,1,0.792,25
75445,10,0,1.235,25
75445,5,0,1.139,25
75445,40,1,0.665,25
75445,5,0,1.955,25
75445,40,1,0.891,25
75445,40,1,0.66,25
75445,0,0,1.143,25
75445,5,1,0.64,25
75445,5,1,2.541,25
75445,0,1,4.546,25
75445,40,1,0.707,26
75445,10,1,0.607,26
75445,5,0,0.707,26
75445,5,1,0.521,26
75445,5,0,2.141,26
75445,40,1,0.762,26
75445,40,0,0.811,26
75445,5,0,0.833,26
75445,0,1,0.617,26
75445,40,1,0.76,26
75445,0,1,0.681,26
75445,0,0,1.335,26
75445,40,1,0.64,26
75445,0,1,0.653,26
75445,5,0,1.315,26
75445,40,1,0.829,26
75445,5,0,1.089,26
75445,40,1,0.944,26
75445,40,1,2.447,26
75445,0,1,2.709,26
75445,10,1,1.173,26
75445,0,0,1.348,26
75445,5,0,2.782,26
75445,5,0,1.983,26
75445,40,1,0.716,26
75445,0,1,1.196,26
75445,10,0,4.031,26
75445,5,1,0.898,26
75445,5,1,4.827,26
75445,40,1,1.484,26
75445,10,1,4.268,26
75445,40,1,0.898,27
75445,10,1,1.238,27
75445,10,1,3.468,27
75445,10,0,2.467,27
75445,5,1,1.06,27
75445,10,0,1.9,27
75445,5,0,1.434,27
75445,40,0,0.369,27
75445,0,1,0.921,27
75445,5,1,2.508,27
75445,40,1,0.781,27
75445,5,0,1.021,27
75445,0,0,3.954,27
75445,5,1,0.93,27
75445,0,1,1.134,27
75445,5,1,5.444,27
75445,40,1,1.331,27
75445,0,1,2.142,27
75445,5,1,2.149,27
75445,0,0,4.439,27
75445,40,1,1.715,27
75445,0,0,3.008,27
75445,10,1,1.075,27
75445,0,1,1.425,27
75445,5,0,1.104,28
75445,0,0,1.305,28
75445,10,1,0.602,28
75445,0,0,1.156,28
75445,5,0,0.961,28
75445,0,1,0.36,28
75445,0,0,0.662,28
75445,5,1,0.574,28
75445,40,1,1.048,28
75445,40,1,0.66,28
75445,5,1,1.213,28
75445,5,1,1.157,28
75445,40,1,0.916,28
75445,10,0,0.821,28
75445,0,0,0.605,28
75445,0,0,0.608,28
75445,0,1,0.305,28
75445,0,0,0.955,28
75445,10,0,0.937,28
75445,0,1,0.605,28
75445,40,1,0.772,28
75445,40,1,1.085,28
75445,5,1,0.902,28
75445,5,0,0.919,28
75445,5,0,0.496,28
75445,5,1,0.731,28
75445,5,1,2.805,28
75445,0,0,1.15,28
75445,40,1,0.679,28
75445,40,1,1.493,28
75445,5,1,0.983,28
75445,5,0,2.3,28
75445,5,1,1.387,28
75445,40,1,0.78,28
75445,40,1,0.548,28
75445,5,0,1.071,28
75445,5,1,2,28
75445,40,1,0.782,28
75445,5,1,2.7,29
75445,10,0,0.627,29
75445,0,0,0.632,29
75445,5,0,0.705,29
75445,40,1,0.536,29
75445,40,1,0.592,29
75445,0,1,0.957,29
75445,10,1,0.589,29
75445,0,0,2.262,29
75445,5,1,1.288,29
75445,5,1,1.078,29
75445,10,0,1.612,29
75445,5,1,0.608,29
75445,10,1,0.981,29
75445,0,1,3.302,29
75445,10,1,1.208,29
75445,5,1,0.787,29
75445,40,0,1.087,29
75445,40,1,0.832,29
75445,5,0,1.84,29
75445,5,0,2.048,29
75445,5,0,0.871,29
75445,10,0,0.394,29
75445,0,1,0.376,29
75445,5,0,2.365,29
75445,0,1,0.765,29
75445,40,1,0.727,29
75445,5,0,0.86,29
75445,40,1,0.609,29
75445,5,0,2.351,29
75445,10,0,1.02,29
75445,0,1,0.457,29
75445,40,1,0.808,29
75445,40,1,0.755,29
75445,5,0,1.582,29
75445,40,1,0.931,30
75445,10,0,1.405,30
75445,0,0,0.959,30
75445,10,0,2.273,30
75445,5,1,0.699,30
75445,40,1,0.627,30
75445,0,1,2.183,30
75445,5,0,1.566,30
75445,0,1,1.401,30
75445,5,0,3.961,30
75445,40,1,0.777,30
75445,0,0,1.42,30
75445,5,1,2.842,30
75445,10,0,1.106,30
75445,5,0,0.76,30
75445,5,1,0.635,30
75445,5,0,1.924,30
75445,0,1,1.721,30
75445,10,1,2.637,30
75445,10,0,3.972,30
75445,5,1,7.042,30
75445,40,1,1.058,30
75445,5,0,7.456,30
77704,5,1,1.438,22
77704,5,0,0.951,22
77704,5,1,0.653,22
77704,10,1,0.919,22
77704,5,1,0.737,22
77704,10,0,1.482,22
77704,40,1,0.617,22
77704,40,1,0.777,22
77704,5,0,0.936,22
77704,40,1,0.617,22
77704,10,0,2.482,22
77704,5,0,1.051,22
77704,10,0,0.951,22
77704,10,1,0.771,22
77704,0,0,0.869,22
77704,10,1,0.919,22
77704,0,1,1.701,22
77704,5,1,0.919,22
77704,40,1,0.719,22
77704,10,1,0.736,22
77704,5,0,0.654,22
77704,5,1,0.971,22
77704,10,1,0.934,22
77704,0,1,1.466,22
77704,5,0,0.885,22
77704,5,1,0.52,22
77704,0,0,0.651,22
77704,0,1,0.786,22
77704,10,1,1.236,22
77704,10,1,1.169,22
77704,10,0,1.218,22
77704,0,1,0.868,22
77704,10,1,1.002,22
77704,5,0,0.868,22
77704,0,0,0.403,22
77704,40,1,0.719,22
77704,5,0,0.986,22
77704,10,0,0.517,22
77704,40,1,0.484,22
77704,40,1,1.333,23
77704,40,1,0.767,23
77704,40,1,0.801,23
77704,5,0,0.603,23
77704,10,0,0.886,23
77704,40,0,0.617,23
77704,5,1,0.97,23
77704,5,1,0.719,23
77704,10,0,1.171,23
77704,5,0,0.804,23
77704,0,1,0.52,23
77704,10,1,1.175,23
77704,5,0,1.037,23
77704,40,1,1.185,23
77704,5,1,1.135,23
77704,5,1,0.787,23
77704,40,1,0.802,23
77704,0,0,1.051,23
77704,0,0,0.47,23
77704,40,1,0.854,23
77704,10,0,1.436,23
77704,10,0,0.506,23
77704,10,1,0.787,23
77704,10,1,0.736,23
77704,10,0,1.866,23
77704,5,0,0.968,23
77704,5,0,1.767,23
77704,0,1,0.504,23
77704,5,1,0.903,23
